expiration,strike,GEX
2026-06-03,7650,124.05033470724231
2026-06-03,7655,17.65088597594481
2026-06-04,7505,2.3327668314562477
2026-06-04,7510,-2.930322867100213
2026-06-04,7515,-3.562353289415946
2026-06-04,7520,20.7765637008517
2026-06-04,7525,139.5523172473136
2026-06-04,7530,4.493161729553655
2026-06-04,7535,-10.0550294459321
2026-06-04,7540,21.718863603213332
2026-06-04,7545,6.165169483134367
2026-06-04,7550,44.10423201541412
2026-06-04,7555,7.205146814399347
2026-06-04,7560,-7.6188394544605575
2026-06-04,7565,18.61616880275429
2026-06-04,7570,137.66771744259037
2026-06-04,7575,32.27377165588606
2026-06-04,7580,133.80658613535243
2026-06-04,7585,9.170186854690074
2026-06-04,7590,39.817916605891114
2026-06-04,7595,10.135469681499556
2026-06-04,7600,130.31318161928002
2026-06-04,7605,16.01909834014783
2026-06-04,7610,18.845998047232744
2026-06-04,7615,112.15667130548263
2026-06-04,7620,37.00250836103014
2026-06-04,7625,43.248118079731945
2026-06-04,7630,24.89050717701592
2026-06-04,7635,13.39329922198156
2026-06-04,7640,18.202476162693085
2026-06-04,7645,14.846969193307743
2026-06-04,7650,332.1951899691488
2026-06-04,7655,55.894472257158554
2026-06-05,7505,-9.710285579214434
2026-06-05,7510,96.18353881423053
2026-06-05,7515,-23.488548785697393
2026-06-05,7520,-15.829489213453114
2026-06-05,7525,163.96018301092482
2026-06-05,7530,37.7494534055851
2026-06-05,7535,54.50400532806395
2026-06-05,7540,291.6073453942549
2026-06-05,7545,38.611313072379275
2026-06-05,7550,131.3991247994405
2026-06-05,7555,74.13716853763538
2026-06-05,7560,113.69652724348823
2026-06-05,7565,50.98761788754369
2026-06-05,7570,-13.071538279711753
2026-06-05,7575,321.1576405030713
2026-06-05,7580,95.7698461741693
2026-06-05,7585,41.369264006120645
2026-06-05,7590,234.9774195547653
2026-06-05,7595,80.25637217187405
2026-06-05,7600,660.0466072176549
2026-06-05,7605,45.50619040673271
2026-06-05,7610,103.00946737524042
2026-06-05,7615,34.543335445110735
2026-06-05,7620,123.27466100712756
2026-06-05,7625,638.8965709945257
2026-06-05,7630,160.7770479748983
2026-06-05,7635,38.87561670352949
2026-06-05,7640,295.41101939037316
2026-06-05,7645,19.857246722937912
2026-06-05,7650,594.0224110101087
2026-06-05,7655,23.61495487016054
2026-06-08,7505,3.1716435738025828
2026-06-08,7510,39.78918795033132
2026-06-08,7515,1.3445010801989203
2026-06-08,7520,5.67678233861766
2026-06-08,7525,91.21922713349602
2026-06-08,7530,-5.895120120872192
2026-06-08,7535,17.6968518248405
2026-06-08,7540,16.409808055761193
2026-06-08,7545,7.164926696615616
2026-06-08,7550,70.31625734818114
2026-06-08,7555,3.7921825338943917
2026-06-08,7560,33.4401550716142
2026-06-08,7565,1.068705986824783
2026-06-08,7570,9.440236216952249
2026-06-08,7575,-1.603058980237186
2026-06-08,7580,31.883061940272697
2026-06-08,7585,5.3320384718999945
2026-06-08,7590,14.157481459872402
2026-06-08,7595,2.941814329324135
2026-06-08,7600,419.94399551102026
2026-06-08,7605,2.9418143293241346
2026-06-08,7610,58.284696399734415
2026-06-08,7615,2.941814329324135
2026-06-08,7620,42.57012180852054
2026-06-08,7625,157.09978006324314
2026-06-08,7630,32.417414933685095
2026-06-08,7635,4.654042200688573
2026-06-08,7640,117.04054275064965
2026-06-08,7645,1.8328882247156226
2026-06-08,7650,370.5766737970496
2026-06-08,7655,3.056728951563359
2026-06-09,7505,3.964554467253227
2026-06-09,7510,-5.6537994141698205
2026-06-09,7515,-0.13789754668706888
2026-06-09,7520,-2.4419357225835108
2026-06-09,7525,37.778182061144896
2026-06-09,7530,3.7347252227747805
2026-06-09,7535,7.170672427727579
2026-06-09,7540,13.743788819811193
2026-06-09,7545,-8.532410701262382
2026-06-09,7550,48.712308367207065
2026-06-09,7555,-1.1261632979443954
2026-06-09,7560,19.78829794959438
2026-06-09,7565,-6.113457903126718
2026-06-09,7570,13.163469977503107
2026-06-09,7575,22.827789707821847
2026-06-09,7580,-0.16662620224687458
2026-06-09,7585,0.8331310112343739
2026-06-09,7590,12.066035335118523
2026-06-09,7595,0.344743866717672
2026-06-09,7600,32.75066733817885
2026-06-09,7605,0.517115800076508
2026-06-09,7610,193.9184250286905
2026-06-09,7615,2.068463200306032
2026-06-09,7620,7.164926696615616
2026-06-09,7625,10.497450741553113
2026-06-09,7630,11.663834157281238
2026-06-09,7635,0.16662620224687474
2026-06-09,7640,10.457230623769386
2026-06-09,7645,0.9652828268094817
2026-06-09,7650,28.154082448609884
2026-06-09,7655,0.7756737001147623
