strike,cumulative_gex_bn_per_pct
200,-2.0300000000000002e-05
400,-0.0001432
600,-0.0005027
800,-0.0011329
1000,-0.0022967
1200,-0.0040624
1400,-0.0057636
1600,-0.0088046
1800,-0.0120257
2000,-0.0212636
2200,-0.034265000000000004
2300,-0.0349293
2400,-0.045425900000000005
2500,-0.06320400000000001
2600,-0.07302140000000001
2700,-0.0963148
2800,-0.12439320000000001
2900,-0.1286631
3000,-0.1622592
3100,-0.16880689999999998
3200,-0.19330139999999998
3300,-0.22400009999999998
3350,-0.2240004
3400,-0.24885819999999997
3450,-0.24964089999999997
3500,-0.32534759999999996
3550,-0.32568849999999994
3600,-0.3531368999999999
3650,-0.3541729999999999
3700,-0.3734417999999999
3750,-0.3748569999999999
3800,-0.4149643999999999
3850,-0.4195499999999999
3875,-0.4195557999999999
3900,-0.44912139999999995
3925,-0.44913109999999995
3950,-0.45430529999999997
3975,-0.45456749999999996
4000,-0.5347200999999999
4025,-0.5351491999999999
4050,-0.5445878999999999
4075,-0.5450062999999999
4100,-0.5773033
4125,-0.5801320999999999
4150,-0.5909987999999999
4175,-0.5924193999999999
4200,-0.6480609999999999
4225,-0.6497107999999999
4250,-0.6638238999999999
4275,-0.6661755999999999
4300,-0.7145827999999999
4325,-0.7186024999999998
4350,-0.7307676999999998
4375,-0.7340093999999998
4400,-0.8001915999999998
4425,-0.8041793999999998
4450,-0.8232030999999997
4475,-0.8267771999999998
4500,-0.9720560999999998
4525,-0.9764971999999997
4550,-0.9964162999999997
4575,-1.0034021999999998
4600,-1.0900113999999999
4625,-1.1016557999999999
4650,-1.1323374999999998
4675,-1.1411346999999998
4700,-1.2322719999999998
4725,-1.2381504999999997
4750,-1.2833133999999997
4775,-1.2976001999999998
4800,-1.4386192999999998
4825,-1.4474593999999998
4850,-1.4968190999999997
4875,-1.5121307999999998
4900,-1.6061249999999998
4925,-1.6189283999999997
4950,-1.6448353999999996
4975,-1.6636483999999996
5000,-2.0066992
5005,-2.006748
5010,-2.0067631
5015,-2.006767
5020,-2.006767
5025,-2.0206159
5030,-2.0206194
5035,-2.0206199000000002
5040,-2.0206204000000003
5045,-2.0206209000000004
5050,-2.0708181000000003
5055,-2.0708192000000003
5060,-2.0708208000000004
5065,-2.0708262000000004
5070,-2.0708381000000005
5075,-2.0922082000000004
5080,-2.0922137000000003
5085,-2.0922143
5090,-2.0922154
5095,-2.0922165
5100,-2.2756645
5105,-2.2756662
5110,-2.2756795999999997
5115,-2.2756807999999995
5120,-2.2757783999999996
5125,-2.3052523999999996
5130,-2.3052553999999996
5135,-2.3052748999999997
5140,-2.3053798
5145,-2.3053817
5150,-2.3671081999999997
5155,-2.3671094999999998
5160,-2.3671304999999996
5165,-2.3671407999999996
5170,-2.3671426999999996
5175,-2.3947688999999994
5180,-2.3947701999999995
5185,-2.3947741999999996
5190,-2.3949361999999996
5195,-2.3949578
5200,-2.6122517
5205,-2.6122888
5210,-2.6144747
5215,-2.6144747
5220,-2.6144775
5225,-2.6562695
5230,-2.6563326000000003
5235,-2.6563355000000004
5240,-2.6563508000000002
5245,-2.6563508000000002
5250,-2.7337882000000002
5255,-2.7337904
5260,-2.7338116
5265,-2.7338116
5270,-2.7338131000000003
5275,-2.7894469
5280,-2.7894736
5290,-2.7895383
5300,-2.9932698999999996
5310,-2.9932739999999995
5320,-2.9932857999999993
5325,-3.0285968999999993
5330,-3.0286054999999994
5340,-3.0286089999999994
5350,-3.1054547999999995
5360,-3.1056248999999996
5370,-3.1057238999999996
5375,-3.1274737999999997
5380,-3.1275899
5390,-3.1277553
5400,-3.4018627
5410,-3.4023072
5420,-3.4025733000000002
5425,-3.4288322000000004
5430,-3.4289638000000005
5440,-3.4293507000000005
5450,-3.5232318000000005
5460,-3.5234610000000006
5470,-3.5236098000000005
5475,-3.5794755000000005
5480,-3.5799392000000005
5490,-3.5818651000000004
5500,-4.1530968
5510,-4.1543636
5520,-4.1552503
5525,-4.1800622999999995
5530,-4.1811456
5540,-4.1823058
5550,-4.254284
5560,-4.257708
5570,-4.261277
5575,-4.3065178
5580,-4.3087684
5590,-4.3129014
5600,-4.7004294
