expiration,strike,GEX
2026-05-29,7085,0.0
2026-05-29,7090,0.0
2026-05-29,7095,0.0
2026-05-29,7100,0.0
2026-05-29,7105,0.0
2026-05-29,7110,0.0
2026-05-29,7115,0.0
2026-05-29,7120,0.0
2026-05-29,7125,0.0
2026-05-29,7130,0.0
2026-05-29,7135,0.0
2026-05-29,7140,0.0
2026-05-29,7145,0.0
2026-05-29,7150,0.0
2026-05-29,7155,0.0
2026-05-29,7160,0.0
2026-05-29,7165,0.0
2026-05-29,7170,0.0
2026-05-29,7175,0.0
2026-05-29,7180,0.0
2026-05-29,7185,0.0
2026-05-29,7190,0.0
2026-05-29,7195,0.0
2026-05-29,7200,0.0
2026-05-29,7205,0.0
2026-05-29,7210,0.0
2026-05-29,7215,0.0
2026-05-29,7220,0.0
2026-05-29,7225,0.0
2026-05-29,7230,0.0
2026-05-29,7235,0.0
2026-05-29,7240,0.0
2026-05-29,7245,0.0
2026-05-29,7250,0.0
2026-05-29,7255,0.0
2026-05-29,7260,0.0
2026-05-29,7265,0.0
2026-05-29,7270,0.0
2026-05-29,7275,0.0
2026-05-29,7280,0.0
2026-05-29,7285,0.0
2026-05-29,7290,0.0
2026-05-29,7295,0.0
2026-05-29,7300,0.0
2026-05-29,7305,0.0
2026-05-29,7310,0.0
2026-05-29,7315,0.0
2026-05-29,7320,0.0
2026-05-29,7325,0.0
2026-05-29,7330,0.0
2026-05-29,7335,0.0
2026-05-29,7340,0.0
2026-05-29,7345,0.0
2026-05-29,7350,0.0
2026-05-29,7355,0.0
2026-05-29,7360,0.0
2026-05-29,7365,0.0
2026-05-29,7370,-6.95529457324585
2026-05-29,7375,-9.093168878692587
2026-05-29,7380,-3.976100460264819
2026-05-29,7385,-7.133930970736009
2026-05-29,7390,-16.99350761930573
2026-05-29,7395,-14.723096631850167
2026-05-29,7400,-9.387054564886071
2026-05-29,7405,-2.823607573231538
2026-05-29,7410,17.212481267842048
2026-05-29,7415,-4.385235435161635
2026-05-29,7420,8.004063100446134
2026-05-29,7425,-4.016437711310982
2026-05-29,7430,-8.332523573250619
2026-05-29,7435,-6.690221209228197
2026-05-29,7440,-23.47628010886793
2026-05-29,7445,-10.994782142297499
2026-05-29,7450,-14.890208100469984
2026-05-29,7455,-6.229224054414884
2026-05-29,7460,-9.951776079532385
2026-05-29,7465,-6.840045284542523
2026-05-29,7470,-41.823966870437765
2026-05-29,7475,-11.697802803387798
2026-05-29,7480,-31.854903397599884
2026-05-29,7485,-47.95522902945481
2026-05-29,7490,-23.16510702936895
2026-05-29,7495,-12.63132204188476
2026-05-29,7500,37.91701598339492
2026-05-29,7505,-52.398089108968094
2026-05-29,7510,36.38996290807584
2026-05-29,7515,-10.337861196688527
2026-05-29,7520,17.540941740646534
2026-05-29,7525,4.379472970726475
2026-05-29,7530,-33.929390594259736
2026-05-29,7535,-15.558653974949285
2026-05-29,7540,-153.84627549007263
2026-05-29,7545,10.19956205024454
2026-05-29,7550,120.9426035652725
2026-05-29,7555,115.11098955688408
2026-05-29,7560,832.9642341033036
2026-05-29,7565,310.29718490484055
2026-05-29,7570,1310.7301604229503
2026-05-29,7575,3512.683070388737
2026-05-29,7580,5030.925337586464
2026-05-29,7585,10503.030714793704
2026-05-29,7590,5362.232467821922
2026-05-29,7595,5674.794301249783
2026-05-29,7600,13373.435261703227
2026-05-29,7605,3056.4111364122605
2026-05-29,7610,1664.153629160576
2026-05-29,7615,594.1331331233968
2026-05-29,7620,932.7585931915153
2026-05-29,7625,416.4187299428649
2026-05-29,7630,167.11146861982573
2026-05-29,7635,136.77785583310978
2026-05-29,7640,346.9003589970175
2026-05-29,7645,410.88676408510514
2026-05-29,7650,474.1355737254917
2026-05-29,7655,35.15103305451506
2026-05-29,7660,52.023528920682296
2026-05-29,7665,31.60135496245256
2026-05-29,7670,80.45552844379333
2026-05-29,7675,41.48974393319809
2026-05-29,7680,62.13089153996416
2026-05-29,7690,44.543850083836304
2026-05-29,7700,64.32062802532741
2026-05-29,7710,21.067569974968375
2026-05-29,7720,8.43048546864845
2026-05-29,7725,8.983682054424426
2026-05-29,7730,16.64775975319574
2026-05-29,7740,83.95334435593935
2026-05-29,7750,111.96468397528324
2026-05-29,7760,10.677846598363347
2026-05-29,7770,4.3852354351616345
2026-05-29,7775,4.016437711310983
2026-05-29,7780,2.1954989497984
2026-05-29,7790,2.039912410048907
2026-05-29,7800,38.79291057754023
2026-05-29,7810,6.37904812972921
2026-05-29,7820,8.199986891241794
2026-05-29,7825,0.0
2026-05-29,7830,0.0
2026-05-29,7840,0.0
2026-05-29,7850,0.0
2026-05-29,7860,0.0
2026-05-29,7870,0.0
2026-05-29,7875,0.0
2026-05-29,7880,0.0
2026-05-29,7890,0.0
2026-05-29,7900,0.0
2026-05-29,7910,0.0
2026-05-29,7920,0.0
2026-05-29,7925,0.0
2026-05-29,7930,0.0
2026-05-29,7940,0.0
2026-05-29,7950,0.0
2026-05-29,7975,0.0
2026-05-29,8000,0.0
2026-05-29,8025,0.0
2026-05-29,8050,0.0
2026-05-29,8075,0.0
2026-05-29,8100,0.0
2026-05-29,8125,0.0
2026-05-29,8150,0.0
2026-05-29,8175,0.0
2026-05-29,8200,0.0
2026-05-29,8225,0.0
2026-05-29,8250,0.0
2026-05-29,8275,0.0
2026-05-29,8300,0.0
2026-05-29,8325,0.0
2026-05-29,8350,0.0
2026-05-29,8375,0.0
2026-05-29,8400,0.0
2026-05-29,8425,0.0
2026-05-29,8450,0.0
2026-05-29,8500,0.0
2026-05-29,8600,0.0
2026-05-29,8700,0.0
2026-06-01,6475,0.0
2026-06-01,6500,0.0
2026-06-01,6525,0.0
2026-06-01,6550,0.0
2026-06-01,6575,0.0
2026-06-01,6600,0.0
2026-06-01,6625,0.0
2026-06-01,6650,0.0
2026-06-01,6675,0.0
2026-06-01,6700,0.0
2026-06-01,6725,0.0
2026-06-01,6750,0.0
2026-06-01,6775,0.0
2026-06-01,6800,0.0
2026-06-01,6825,0.0
2026-06-01,6850,0.0
2026-06-01,6875,0.0
2026-06-01,6900,0.0
2026-06-01,6910,0.0
2026-06-01,6920,0.0
2026-06-01,6925,0.0
2026-06-01,6930,0.0
2026-06-01,6940,0.0
2026-06-01,6950,0.0
2026-06-01,6960,0.0
2026-06-01,6970,0.0
2026-06-01,6975,0.0
2026-06-01,6980,0.0
2026-06-01,6990,0.0
2026-06-01,7000,0.0
2026-06-01,7010,0.0
2026-06-01,7020,0.0
2026-06-01,7025,0.0
2026-06-01,7030,0.0
2026-06-01,7040,0.0
2026-06-01,7050,0.0
2026-06-01,7055,0.0
2026-06-01,7060,0.0
2026-06-01,7065,0.0
2026-06-01,7070,0.0
2026-06-01,7075,0.0
2026-06-01,7080,0.0
2026-06-01,7085,0.0
2026-06-01,7090,0.0
2026-06-01,7095,0.0
2026-06-01,7100,0.0
2026-06-01,7105,0.0
2026-06-01,7110,0.0
2026-06-01,7115,0.0
2026-06-01,7120,-19.108332067011794
2026-06-01,7125,-1.3023169623476076
2026-06-01,7130,-0.328460472804485
2026-06-01,7135,-0.6108212301276389
2026-06-01,7140,-0.5877713723869732
2026-06-01,7145,-1.0833433138112838
2026-06-01,7150,-3.7744142050339944
2026-06-01,7155,-0.3803226527209827
2026-06-01,7160,-0.7030206610903013
2026-06-01,7165,-0.40913497489681466
2026-06-01,7170,-1.014193740589287
2026-06-01,7175,-4.6272589414386225
2026-06-01,7180,-1.9592379079565776
2026-06-01,7185,-0.3687977238506499
2026-06-01,7190,-1.1352054937277818
2026-06-01,7195,-0.2938856861934866
2026-06-01,7200,-6.02753779918406
2026-06-01,7205,-0.9450441673672902
2026-06-01,7210,-0.126774217573661
2026-06-01,7215,-0.397610046026482
2026-06-01,7220,-1.054530991635452
2026-06-01,7225,-0.5820089079518072
2026-06-01,7230,-3.1117307949898585
2026-06-01,7235,-0.9796189539782887
2026-06-01,7240,-0.8586072008397942
2026-06-01,7245,-2.05143733891924
2026-06-01,7250,-11.156131146482158
2026-06-01,7255,-0.9047069163211254
2026-06-01,7260,-1.2216424602552776
2026-06-01,7265,-1.7056894728092555
2026-06-01,7270,-4.1028746778384795
2026-06-01,7275,-23.453230251127263
2026-06-01,7280,-29.515342836922326
2026-06-01,7285,-1.9477129790862449
2026-06-01,7290,-28.674023029388024
2026-06-01,7295,-5.186217991649763
2026-06-01,7300,-12.481497966570434
2026-06-01,7305,-3.664927380765833
2026-06-01,7310,-5.877713723869731
2026-06-01,7315,-4.586921690392458
2026-06-01,7320,-8.551497221786944
2026-06-01,7325,2.6449711757413765
2026-06-01,7330,-7.6583152343361505
2026-06-01,7335,-5.601115430981743
2026-06-01,7340,-3.8550887071263213
2026-06-01,7345,-9.508066318024564
2026-06-01,7350,-35.30085712982938
2026-06-01,7355,-5.508916000019083
2026-06-01,7360,-9.5887408201169
2026-06-01,7365,-4.241173824282474
2026-06-01,7370,-27.982527297168062
2026-06-01,7375,-23.948802192551582
2026-06-01,7380,-4.523534581605627
2026-06-01,7385,-24.00066437246807
2026-06-01,7390,-7.347142154837167
2026-06-01,7395,-7.883051347307639
2026-06-01,7400,-65.79581892073
2026-06-01,7405,-12.274049246904436
2026-06-01,7410,-3.18664283264702
2026-06-01,7415,-6.816995426801856
2026-06-01,7420,-6.223461589979715
2026-06-01,7425,-24.939946075400204
2026-06-01,7430,-8.764708405888102
2026-06-01,7435,-15.44340468624596
2026-06-01,7440,-14.924782887080987
2026-06-01,7445,-11.6632280167768
2026-06-01,7450,-31.25560709634258
2026-06-01,7455,-18.80868391638314
2026-06-01,7460,140.3736336406536
2026-06-01,7465,-13.795339857788372
2026-06-01,7470,4.7943704100584466
2026-06-01,7475,-150.27354754026948
2026-06-01,7480,168.1371872892853
2026-06-01,7485,-90.47069163211252
2026-06-01,7490,-6.292611163201708
2026-06-01,7495,-12.590984790838595
2026-06-01,7500,-71.02237416342592
2026-06-01,7505,-6.223461589979715
2026-06-01,7510,-50.634774991807184
2026-06-01,7515,-25.187732046112355
2026-06-01,7520,13.910589146491699
2026-06-01,7525,46.88341064451386
2026-06-01,7530,23.59729186200641
2026-06-01,7535,31.463055816008552
2026-06-01,7540,11.66899048121196
2026-06-01,7545,32.36200026789452
2026-06-01,7550,121.95679730586183
2026-06-01,7555,45.63871832651791
2026-06-01,7560,472.59123325686704
2026-06-01,7565,34.09650206287962
2026-06-01,7570,282.4990564695978
2026-06-01,7575,393.03464926495974
2026-06-01,7580,346.3183500890657
2026-06-01,7585,624.7491066674359
2026-06-01,7590,2200.4719566059484
2026-06-01,7595,82.29951706304661
2026-06-01,7600,2416.1091382343106
2026-06-01,7605,180.04243881233913
2026-06-01,7610,276.7365920344313
2026-06-01,7615,191.60194246928293
2026-06-01,7620,279.13953970389576
2026-06-01,7625,300.201347214429
2026-06-01,7630,314.1465111475316
2026-06-01,7635,386.02749251179745
2026-06-01,7640,494.70757175903583
2026-06-01,7645,47.667105807696494
2026-06-01,7650,511.72412923608226
2026-06-01,7655,66.41816507972798
2026-06-01,7660,123.59333720544903
2026-06-01,7665,37.2024703934343
2026-06-01,7670,130.17983405484424
2026-06-01,7675,125.02242838537032
2026-06-01,7680,174.32031162821886
2026-06-01,7685,12.677421757366087
2026-06-01,7690,74.68153907975658
2026-06-01,7695,13.593653602557545
2026-06-01,7700,84.74280198355711
2026-06-01,7705,4.581159225957291
2026-06-01,7710,11.611365836860301
2026-06-01,7715,7.352904619272331
2026-06-01,7720,8.367098359861618
2026-06-01,7725,24.94570853983536
2026-06-01,7730,6.206174196674215
2026-06-01,7735,10.666321669493012
2026-06-01,7740,6.511584811738037
2026-06-01,7745,3.5957778075438367
2026-06-01,7750,8.459297790824284
2026-06-01,7755,0.0
2026-06-01,7760,2.9388568619348656
2026-06-01,7765,0.0
2026-06-01,7770,0.7721702343122981
2026-06-01,7775,5.41671656905642
2026-06-01,7780,1.2101175313849446
2026-06-01,7785,0.0
2026-06-01,7790,0.484047012553978
2026-06-01,7795,0.0
2026-06-01,7800,6.211936661109384
2026-06-01,7805,0.0
2026-06-01,7810,1.4002788577454361
2026-06-01,7815,0.0
2026-06-01,7820,1.0084312761541208
2026-06-01,7825,0.6511584811738038
2026-06-01,7830,0.0
2026-06-01,7835,0.0
2026-06-01,7840,0.0
2026-06-01,7850,0.0
2026-06-01,7860,0.0
2026-06-01,7875,0.0
2026-06-01,7900,0.0
2026-06-01,7925,0.0
2026-06-01,7950,0.0
2026-06-01,7975,0.0
2026-06-01,8000,0.0
2026-06-01,8025,0.0
2026-06-01,8050,0.0
2026-06-01,8075,0.0
2026-06-01,8100,0.0
2026-06-01,8200,0.0
2026-06-01,8300,0.0
2026-06-01,8400,0.0
2026-06-01,8600,0.0
2026-06-02,6475,0.0
2026-06-02,6500,0.0
2026-06-02,6525,0.0
2026-06-02,6550,0.0
2026-06-02,6575,0.0
2026-06-02,6600,0.0
2026-06-02,6625,0.0
2026-06-02,6650,0.0
2026-06-02,6675,0.0
2026-06-02,6700,0.0
2026-06-02,6725,0.0
2026-06-02,6750,0.0
2026-06-02,6775,0.0
2026-06-02,6800,0.0
2026-06-02,6825,0.0
2026-06-02,6850,0.0
2026-06-02,6875,0.0
2026-06-02,6900,0.0
2026-06-02,6910,0.0
2026-06-02,6920,0.0
2026-06-02,6925,0.0
2026-06-02,6930,0.0
2026-06-02,6940,0.0
2026-06-02,6950,0.0
2026-06-02,6960,0.0
2026-06-02,6970,0.0
2026-06-02,6975,0.0
2026-06-02,6980,0.0
2026-06-02,6990,0.0
2026-06-02,7000,0.0
2026-06-02,7010,0.0
2026-06-02,7020,-0.2765982928879874
2026-06-02,7025,-0.3111730794989858
2026-06-02,7030,-0.19592379079565778
2026-06-02,7040,-0.48980947698914434
2026-06-02,7050,-1.3023169623476072
2026-06-02,7055,-0.45523469037814596
2026-06-02,7060,-0.24202350627698901
2026-06-02,7065,-0.21321118410115697
2026-06-02,7070,-0.3687977238506499
2026-06-02,7075,-1.4175662510509353
2026-06-02,7080,-0.6914957322199684
2026-06-02,7085,-0.09219943096266248
2026-06-02,7090,-0.2247361129714898
2026-06-02,7095,-0.2074487196659906
2026-06-02,7100,-20.537423246933066
2026-06-02,7105,-0.40913497489681466
2026-06-02,7110,-1.9073757280400796
2026-06-02,7115,-0.17863639749015855
2026-06-02,7120,-0.44370976150781294
2026-06-02,7125,-1.0199562050244535
2026-06-02,7130,-0.6511584811738037
2026-06-02,7135,-0.812507485358463
2026-06-02,7140,-1.1467304225981145
2026-06-02,7145,-0.3976100460264819
2026-06-02,7150,-1.169780280338781
2026-06-02,7155,-0.8528447364046277
2026-06-02,7160,-1.7402642594202542
2026-06-02,7165,-0.18439886192532495
2026-06-02,7170,-0.9219943096266247
2026-06-02,7175,-4.321848326374802
2026-06-02,7180,-18.18633775738517
2026-06-02,7185,-0.21897364853632334
2026-06-02,7190,-0.5301467280353093
2026-06-02,7195,-0.32846047280448504
2026-06-02,7200,-1.878563405864248
2026-06-02,7205,-1.7172144016795883
2026-06-02,7210,-2.097537054400571
2026-06-02,7215,-2.2588860585852304
2026-06-02,7220,-2.9503817908051992
2026-06-02,7225,4.1604993221901445
2026-06-02,7230,-2.7544580000095404
2026-06-02,7235,-0.7952200920529638
2026-06-02,7240,-3.353754301266847
2026-06-02,7245,-1.9016132636049135
2026-06-02,7250,-2.846657430972204
2026-06-02,7255,-1.4982407531432653
2026-06-02,7260,-0.4494722259429797
2026-06-02,7265,-0.5301467280353093
2026-06-02,7270,-6.626834100441363
2026-06-02,7275,-6.984106895421678
2026-06-02,7280,-5.410954104621252
2026-06-02,7285,-4.529297046040793
2026-06-02,7290,-4.131687000014311
2026-06-02,7295,-4.788607945623281
2026-06-02,7300,-10.891057782464504
2026-06-02,7305,-6.621071636006198
2026-06-02,7310,-6.707508602533694
2026-06-02,7315,-13.530266493770718
2026-06-02,7320,-3.1578305104711895
2026-06-02,7325,-7.560353338938322
2026-06-02,7330,-6.338710878683045
2026-06-02,7335,-10.718183849409511
2026-06-02,7340,-4.4025228284671325
2026-06-02,7345,-15.24171843101514
2026-06-02,7350,-6.97258196655135
2026-06-02,7355,-0.7779326987474644
2026-06-02,7360,-4.840470125539779
2026-06-02,7365,-20.26082495404507
2026-06-02,7370,-3.319179514655848
2026-06-02,7375,-16.042700987503263
2026-06-02,7380,-10.285999016772031
2026-06-02,7385,-25.735166167453162
2026-06-02,7390,-5.2438426360014265
2026-06-02,7395,-49.51109442694974
2026-06-02,7400,-84.08588103794816
2026-06-02,7405,-4.82318273223428
2026-06-02,7410,-24.27150020092089
2026-06-02,7415,-3.1117307949898576
2026-06-02,7420,7.664077698771314
2026-06-02,7425,-2.2185488075390642
2026-06-02,7430,-3.2327425481283516
2026-06-02,7435,-41.07484649386612
2026-06-02,7440,-27.942190046121897
2026-06-02,7445,-4.195074108801141
2026-06-02,7450,-25.412468159083836
2026-06-02,7455,-2.5931089958248816
2026-06-02,7460,-12.631322041884756
2026-06-02,7465,0.29388568619348293
2026-06-02,7470,-11.40967958162948
2026-06-02,7475,-39.634230385074524
2026-06-02,7480,-3.4574786610998456
2026-06-02,7485,-20.4106490293594
2026-06-02,7490,-15.506791795032788
2026-06-02,7495,-9.65212792890373
2026-06-02,7500,38.80443550641054
2026-06-02,7505,14.52141037661934
2026-06-02,7510,-18.382261548180825
2026-06-02,7515,-25.009095648622186
2026-06-02,7520,-22.24887518417749
2026-06-02,7525,45.9844661926279
2026-06-02,7530,57.14059733911005
2026-06-02,7535,-8.102024995843962
2026-06-02,7540,-78.3695163182631
2026-06-02,7545,24.928421146529864
2026-06-02,7550,-0.507096870294571
2026-06-02,7555,20.14557566534175
2026-06-02,7560,36.78757295410232
2026-06-02,7565,31.981677615173542
2026-06-02,7570,53.33737081190023
2026-06-02,7575,29.87261563190264
2026-06-02,7580,183.82261548180827
2026-06-02,7585,46.14581519681256
2026-06-02,7590,65.03517361528803
2026-06-02,7595,33.42229372396514
2026-06-02,7600,236.62983956567314
2026-06-02,7605,216.24224039405442
2026-06-02,7610,154.74521994195857
2026-06-02,7615,55.83828037676245
2026-06-02,7620,107.13573877861377
2026-06-02,7625,291.8803485700487
2026-06-02,7630,517.7920042863124
2026-06-02,7635,36.30352594154835
2026-06-02,7640,142.1715225444255
2026-06-02,7645,18.151762970774175
2026-06-02,7650,179.33941815124882
2026-06-02,7655,21.678391205096005
2026-06-02,7660,106.08697025141348
2026-06-02,7665,58.82323695417865
2026-06-02,7670,120.68905513012517
2026-06-02,7675,199.42736917223888
2026-06-02,7680,234.1577423229868
2026-06-02,7685,44.91264780768695
2026-06-02,7690,54.97391071148749
2026-06-02,7695,17.425692451943203
2026-06-02,7700,180.19226288765347
2026-06-02,7705,11.017832000038164
2026-06-02,7710,20.57199803354406
2026-06-02,7715,9.196893238525579
2026-06-02,7720,4.782845481188116
2026-06-02,7725,38.05531512983894
2026-06-02,7730,5.462816284537753
2026-06-02,7735,3.371041694572345
2026-06-02,7740,7.4508665146701585
2026-06-02,7745,3.111730794989857
2026-06-02,7750,15.086131891265648
2026-06-02,7755,0.0
2026-06-02,7760,2.6853084267875444
2026-06-02,7765,0.0
2026-06-02,7770,4.4601474728187975
2026-06-02,7775,17.39111766533221
2026-06-02,7780,0.7894576276177975
2026-06-02,7785,0.0
2026-06-02,7790,0.36303525941548354
2026-06-02,7800,6.2292240544148845
2026-06-02,7810,0.6108212301276388
2026-06-02,7820,0.06914957322199684
2026-06-02,7825,1.2158799958201112
2026-06-02,7830,0.0
2026-06-02,7840,0.0
2026-06-02,7850,1.653827292892758
2026-06-02,7860,0.0
2026-06-02,7875,0.0
2026-06-02,7900,0.0
2026-06-02,7925,0.0
2026-06-02,7950,0.0
2026-06-02,7975,0.0
2026-06-02,8000,0.0
2026-06-02,8025,0.0
2026-06-02,8050,0.0
2026-06-02,8075,0.0
2026-06-02,8100,0.0
2026-06-02,8200,0.0
2026-06-02,8300,0.0
2026-06-02,8400,0.0
2026-06-02,8600,0.0
2026-06-03,6475,0.0
2026-06-03,6500,0.0
2026-06-03,6525,0.0
2026-06-03,6550,0.0
2026-06-03,6575,0.0
2026-06-03,6600,0.0
2026-06-03,6625,0.0
2026-06-03,6650,0.0
2026-06-03,6675,0.0
2026-06-03,6700,0.0
2026-06-03,6725,0.0
2026-06-03,6750,0.0
2026-06-03,6775,0.0
2026-06-03,6800,0.0
2026-06-03,6825,0.0
2026-06-03,6850,0.0
2026-06-03,6875,0.0
2026-06-03,6900,0.0
2026-06-03,6920,0.0
2026-06-03,6925,0.0
2026-06-03,6930,0.0
2026-06-03,6940,0.0
2026-06-03,6950,0.0
2026-06-03,6960,-0.005762464435166405
2026-06-03,6970,-0.10372435983299529
2026-06-03,6975,-1.4463785732267673
2026-06-03,6980,-0.8816570585804598
2026-06-03,6990,-0.06914957322199686
2026-06-03,7000,-0.8989444518859591
2026-06-03,7010,-0.2189736485363234
2026-06-03,7020,-0.1440616108791601
2026-06-03,7025,-0.6569209456089701
2026-06-03,7030,-0.20744871966599057
2026-06-03,7040,0.184398861925325
2026-06-03,7050,-0.18439886192532495
2026-06-03,7060,-0.6799708033496357
2026-06-03,7070,-0.22473611297148977
2026-06-03,7075,-0.8009825564881302
2026-06-03,7080,-1.0314811338947862
2026-06-03,7085,-0.005762464435166405
2026-06-03,7090,-0.46675961924847875
2026-06-03,7095,-0.01152492887033281
2026-06-03,7100,-0.7894576276177975
2026-06-03,7105,-0.21321118410115697
2026-06-03,7110,-16.59589757327924
2026-06-03,7115,-0.01728739330549921
2026-06-03,7120,-0.13829914644399366
2026-06-03,7125,-0.7433579121364662
2026-06-03,7130,-1.6884020795037566
2026-06-03,7135,-0.3111730794989858
2026-06-03,7140,-0.7030206610903013
2026-06-03,7145,-0.3457478661099842
2026-06-03,7150,-0.9162318451914583
2026-06-03,7155,-0.5186217991649764
2026-06-03,7160,-0.4552346903781459
2026-06-03,7165,-1.4406161087916016
2026-06-03,7170,-1.0602934560706183
2026-06-03,7175,-5.059443774076103
2026-06-03,7180,-3.999150318005484
2026-06-03,7185,-1.094868242681617
2026-06-03,7190,-1.198592602514612
2026-06-03,7195,-0.42642236820231394
2026-06-03,7200,-6.557684527219368
2026-06-03,7205,-0.242023506276989
2026-06-03,7210,-2.8120826443612064
2026-06-03,7215,-0.35727279498031705
2026-06-03,7220,-3.6995021673768322
2026-06-03,7225,-7.122406041865676
2026-06-03,7230,-5.405191640186087
2026-06-03,7235,-1.567390326365262
2026-06-03,7240,-4.581159225957291
2026-06-03,7245,-6.171599410063218
2026-06-03,7250,-7.450866514670159
2026-06-03,7255,-1.9534754435214106
2026-06-03,7260,-4.460147472818797
2026-06-03,7265,-1.573152790800428
2026-06-03,7270,-7.0878312552546765
2026-06-03,7275,-8.038637887057133
2026-06-03,7280,-5.030631451900269
2026-06-03,7285,-10.349386125558864
2026-06-03,7290,-6.661408887052364
2026-06-03,7295,-141.75662510509358
2026-06-03,7300,-29.526867765792655
2026-06-03,7305,-140.5119327870976
2026-06-03,7310,-8.36709835986162
2026-06-03,7315,-16.7572465774639
2026-06-03,7320,-8.643696652749606
2026-06-03,7325,-8.297948786639623
2026-06-03,7330,-11.928301380794455
2026-06-03,7335,-5.877713723869731
2026-06-03,7340,-8.367098359861618
2026-06-03,7345,-13.31129284523439
2026-06-03,7350,-59.43405818430628
2026-06-03,7355,-6.500059882867702
2026-06-03,7360,-14.96512013812715
2026-06-03,7365,-3.6706898452009993
2026-06-03,7370,-8.269136464463793
2026-06-03,7375,-26.783934694653446
2026-06-03,7380,-7.053256468643678
2026-06-03,7385,-11.571028585814137
2026-06-03,7390,-8.55725968622211
2026-06-03,7395,-30.90985923023259
2026-06-03,7400,-49.44194485372774
2026-06-03,7405,-5.301467280353091
2026-06-03,7410,-11.98592602514612
2026-06-03,7415,-12.80419597493975
2026-06-03,7420,-20.39912410048907
2026-06-03,7425,-4.287273539763809
2026-06-03,7430,-6.592259313830367
2026-06-03,7435,-6.5173472761732025
2026-06-03,7440,-74.8659379416819
2026-06-03,7445,-20.312687133961575
2026-06-03,7450,-19.45407993312178
2026-06-03,7455,0.5531965857759752
2026-06-03,7460,-8.326761108815454
2026-06-03,7465,-4.148974393319811
2026-06-03,7470,4.0510124979219775
