strike,gex_bn_per_pct
0.5,1.0000000000000001e-07
1.0,2.0000000000000002e-07
1.5,3e-07
2.0,2.61e-05
2.5,3.7e-06
3.0,4.1e-05
3.5,3.2000000000000003e-06
4.0,0.00022909999999999999
4.5,4e-07
5.0,0.010937299999999997
6.0,9.310000000000001e-05
7.0,7.97e-05
7.5,0.0
8.0,0.00023790000000000004
9.0,6.610000000000001e-05
10.0,-0.0036795000000000013
11.0,0.0001136
12.0,0.0002442
12.5,0.0
13.0,-0.00038409999999999996
14.0,4.799999999999995e-06
15.0,-0.0541333
16.0,0.0013157999999999998
17.0,-7.019999999999986e-05
17.5,0.0
18.0,0.0001456999999999999
19.0,0.0022145000000000003
20.0,0.0617298
21.0,0.0144054
22.0,0.017452
22.5,0.0
23.0,0.0008649
24.0,0.0031027
25.0,-0.05900979999999999
26.0,0.0037917999999999997
27.0,0.0058088
28.0,-0.0056615
29.0,0.0036243000000000004
30.0,-0.033384199999999996
31.0,0.0065676
32.0,0.021877499999999998
33.0,0.00045189999999999987
34.0,-3.439999999999997e-05
35.0,0.0316911
36.0,0.0022898999999999997
37.0,0.0014912000000000003
38.0,0.009253599999999999
39.0,0.0157384
40.0,-0.0453881
41.0,0.008851500000000002
42.0,0.015554500000000002
43.0,0.009429700000000001
44.0,0.004974000000000001
45.0,-0.1510647
46.0,0.0115799
47.0,-0.0087624
48.0,0.0061779
49.0,0.0413312
50.0,-0.3593695
51.0,0.025000799999999997
52.0,0.0126733
53.0,0.015374199999999998
54.0,-0.002049799999999999
55.0,-0.04993789999999998
56.0,0.003161500000000001
57.0,-0.0306451
58.0,-0.0309321
59.0,0.2005444
60.0,-0.4747162999999999
61.0,-0.0049494
62.0,0.0115272
63.0,0.0582816
64.0,0.012431300000000003
65.0,-0.1699417
66.0,0.0191884
67.0,0.008521599999999997
68.0,-0.014245299999999995
69.0,0.1374307
70.0,-0.20858279999999996
71.0,0.0168173
72.0,-0.22678140000000002
73.0,-0.003475899999999997
74.0,0.1600819
75.0,-0.7569131999999998
76.0,-0.06674409999999999
77.0,0.02410609999999999
78.0,-0.008131800000000002
79.0,0.047216999999999995
80.0,-0.5965787999999996
81.0,0.03984569999999999
82.0,0.011208200000000001
83.0,0.10162769999999999
84.0,0.05839280000000001
85.0,-1.2881010999999998
86.0,-0.021118899999999982
87.0,0.0790686
88.0,0.18833690000000003
89.0,-0.1884694
90.0,-2.2609570999999997
91.0,0.07016349999999998
92.0,-0.0111102
93.0,0.1306864
94.0,0.036196000000000006
95.0,-1.9940683000000001
96.0,-0.06274139999999999
97.0,0.20894879999999993
98.0,-0.0057586999999999985
99.0,-0.0353628
100.0,-3.1381875
101.0,0.7260496999999999
102.0,0.05467219999999999
103.0,0.9434330000000001
104.0,-0.0066808999999999966
105.0,1.2363946000000006
106.0,0.01633000000000001
107.0,-0.016433500000000004
108.0,-0.0908352
109.0,-0.0169049
110.0,-3.8546113999999987
111.0,-0.017205800000000007
112.0,-0.20502440000000002
113.0,-0.060758799999999946
114.0,-0.13848669999999996
115.0,-4.8852248000000005
116.0,-0.3992692
117.0,-0.031202899999999978
118.0,-0.06422259999999999
119.0,-0.07811079999999998
120.0,-11.8832178
121.0,-0.0863436
122.0,0.14457529999999996
123.0,-0.07458410000000001
124.0,-0.9663345999999999
125.0,-10.101931200000001
126.0,0.2035186
127.0,-0.2806925999999999
128.0,-0.22731349999999997
129.0,-0.11505169999999998
130.0,-12.2609608
132.0,-0.7222025999999999
134.0,-0.36072019999999994
135.0,-6.3935801
136.0,-0.03660350000000001
138.0,-0.6632132000000001
140.0,-28.503578
142.0,-0.3662477
144.0,-0.2744385
145.0,-15.6125149
146.0,-0.8606347000000001
148.0,0.7344663999999999
150.0,-38.66921760000001
152.0,-0.7132104000000001
152.5,-0.1211805
154.0,-0.084009
155.0,-20.4711169
156.0,-0.08156009999999991
157.5,-0.07230130000000001
158.0,-1.1481247999999997
160.0,-14.188032900000003
162.0,-1.2444585
162.5,-0.0745476
164.0,6.426736100000001
165.0,-29.8285446
166.0,-0.9776875
167.0,-1.4497431
167.5,-0.06671289999999999
168.0,-0.8749883000000002
169.0,-0.8312289999999999
170.0,-43.69968580000001
171.0,-0.6249135999999997
172.0,-1.3153709
172.5,-0.08293309999999998
173.0,-0.7570693
174.0,-0.4130764
175.0,-35.88954220000001
176.0,3.6706054999999997
177.0,0.7259315
177.5,-0.1960388
178.0,-0.9056315000000004
179.0,0.10469079999999975
180.0,-48.678153600000016
181.0,-1.9086703999999997
182.0,-0.6540970000000006
182.5,-0.5486208000000001
183.0,0.002173099999999817
184.0,0.06814220000000004
185.0,-24.862218000000006
186.0,0.36690219999999973
187.0,-2.2776952999999995
187.5,-0.8325077999999999
188.0,-3.9445218000000004
189.0,2.9488594
190.0,39.43858640000002
191.0,-0.9074285999999998
192.0,-0.8269498000000004
192.5,-3.6428485999999998
193.0,2.0659257
194.0,5.900161600000001
195.0,-46.77044089999998
197.5,-6.2249632
200.0,2.366843500000016
202.5,-21.9416686
205.0,-60.287834399999994
207.5,-30.7266676
210.0,15.882247800000016
212.0,-2.762855400000001
212.5,-38.0557704
213.0,2.5774017999999987
214.0,1.7450337000000005
215.0,160.8008271
216.0,-1.9396959000000003
217.0,3.954377400000001
217.5,152.85212380000002
218.0,7.8896279
219.0,5.899210399999999
220.0,381.8664724
221.0,11.886954300000001
222.0,8.523133
