strike,gex_bn_per_pct
200,-2.1099999999999998e-05
400,-0.00011529999999999998
600,-0.00029570000000000003
800,-0.0006043
1000,-0.0011332
1200,-0.0017424
1400,-0.0016890000000000002
1600,-0.0030295
1800,-0.0032147
2000,-0.009227899999999999
2200,-0.0129746
2300,-0.0006727
2400,-0.010457000000000001
2500,-0.0179476
2600,-0.009715499999999998
2700,-0.0231782
2800,-0.0280323
2900,-0.0041655
3000,-0.032527
3100,-0.0065477999999999995
3200,-0.0242178
3300,-0.0304683
3350,-7e-07
3400,-0.024238199999999998
3450,-0.0007926
3500,-0.0751039
3550,-0.0003457
3600,-0.0271742
3650,-0.0010402
3700,-0.0189731
3750,-0.0014470000000000002
3800,-0.0404715
3850,-0.004439299999999999
3875,-9.5e-06
3900,-0.0285829
3925,-1.56e-05
3950,-0.004994200000000001
3975,-0.00027039999999999996
4000,-0.0798199
4025,-0.0004396
4050,-0.009352699999999999
4075,-0.0004341
4100,-0.0319455
4125,-0.002816
4150,-0.010804999999999999
4175,-0.0014268
4200,-0.0537116
4225,-0.0016683
4250,-0.013945
4275,-0.0023575000000000002
4300,-0.0475436
4325,-0.003993599999999999
4350,-0.012088100000000001
4375,-0.0032477
4400,-0.0638351
4425,-0.0039699
4450,-0.018788500000000003
4475,-0.0035629999999999998
4500,-0.1434744
4525,-0.004409800000000001
4550,-0.019636100000000004
4575,-0.006893799999999999
4600,-0.0855865
4625,-0.011675399999999999
4650,-0.0302449
4675,-0.0087213
4700,-0.09021030000000001
4725,-0.0058007
4750,-0.0442779
4775,-0.0142402
4800,-0.13510899999999998
4825,-0.008762599999999999
4850,-0.048800800000000005
4875,-0.0154144
4900,-0.0920609
4925,-0.012672300000000001
4950,-0.0256153
4975,-0.0188637
5000,-0.33308400000000016
5005,-5.42e-05
5010,-1.6800000000000002e-05
5015,-4.399999999999999e-06
5020,0.0
5025,-0.013715499999999999
5030,-3.899999999999999e-06
5035,-5.000000000000001e-07
5040,-6e-07
5045,-6e-07
5050,-0.0494257
5055,-1.2e-06
5060,-1.8e-06
5065,-5.9e-06
5070,-1.31e-05
5075,-0.0211792
5080,-6e-06
5085,-6e-07
5090,-1.2e-06
5095,-1.2e-06
5100,-0.18012799999999998
5105,-1.9e-06
5110,-1.45e-05
5115,-1.2999999999999998e-06
5120,-0.0001062
5125,-0.0289609
5130,-3.3e-06
5135,-2.11e-05
5140,-0.0001139
