strike,cumulative_gex_bn_per_pct
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,-5.326943667199994e-07
31,-5.326943667199994e-07
32,-5.326943667199994e-07
33,-5.326943667199994e-07
34,-5.326943667199994e-07
35,-3.997564805120001e-06
36,-3.997564805120001e-06
37,-3.997564805120001e-06
38,-3.997564805120001e-06
39,-3.997564805120001e-06
40,-2.8015952401920003e-05
41,-2.8015952401920003e-05
42,-2.8015952401920003e-05
43,-2.8015952401920003e-05
44,-2.8015952401920003e-05
45,-6.226867159296e-05
46,-6.226867159296e-05
47,-6.226867159296e-05
48,-6.226867159296e-05
49,-5.8737803622400006e-05
50,-0.00027624209907456003
51,-0.00027700578480384
52,-0.00027882071693824
53,-0.00027718492096256
54,-0.0002836243944576
55,-0.0003639999604096
56,-0.00036872821217792
57,-0.00039090809709312
58,-0.000411659606848
59,-0.00037825542735616
60,-0.00064680409982464
61,-0.0006530455807232001
62,-0.0006540968271283201
63,-0.0006470162347494401
64,-0.0006499814095872001
65,-0.0007402094642688001
66,-0.0007383473910400001
67,-0.00074028960412928
68,-0.00075398409205248
69,-0.0007376355605145599
70,-0.00094996847791104
71,-0.00095990582061056
72,-0.0010892798400819201
73,-0.00108711134973952
74,-0.0010549705515776001
75,-0.0014869856829875202
76,-0.0015056818410265603
77,-0.0015110559257881602
78,-0.0015225017835084802
79,-0.0015162225897344002
80,-0.0021554464015795206
81,-0.0021542961588761605
82,-0.0021828542338636803
83,-0.0021692163152537604
84,-0.0021651433246976004
85,-0.0029027411723366405
86,-0.0029372720239846405
87,-0.0029200890950758407
88,-0.002878175948044801
89,-0.002996127680343041
90,-0.004357934901260801
91,-0.0043407708287897615
92,-0.004352009265694722
93,-0.004329056266831362
94,-0.004328335008087042
95,-0.005367447295508482
96,-0.005387925386915842
97,-0.005341439553728003
98,-0.005353597241973763
99,-0.005391041413255683
100,-0.007521455893708804
101,-0.007383242919037444
102,-0.007369487147691524
103,-0.007074280186339844
104,-0.007083878113159684
105,-0.006969504389926404
106,-0.006969989943198724
107,-0.006982001494051844
108,-0.007034733522247685
109,-0.0070326027447808045
110,-0.009207146003701764
111,-0.009213887180200964
112,-0.009337132857400324
113,-0.009379927542896644
114,-0.009440041866475525
115,-0.011710389971545606
116,-0.011901745101934086
117,-0.011931839976599046
118,-0.011966111552227847
119,-0.012018221317977607
120,-0.017501282147502087
121,-0.017552991213949445
122,-0.017514491082152965
123,-0.017558714142809604
124,-0.018040189710464005
125,-0.022934693976404484
126,-0.022886822195041283
127,-0.023039309493096963
128,-0.023170088317181443
129,-0.023235034602936324
130,-0.029011812735229445
132,-0.029289978190955523
134,-0.029425753971046402
135,-0.0324667552591488
136,-0.03246183844300288
138,-0.03276674704158208
140,-0.04610475400892928
142,-0.04617779913470208
144,-0.04629113103974912
145,-0.0534471114567936
146,-0.0539004673616384
148,-0.05361103047024128
150,-0.07036915683507455
152,-0.07078427188414207
154,-0.07088637478050304
155,-0.08011653035238143
156,-0.08016066384495872
157,-0.08019190896232704
158,-0.08074677378574337
160,-0.08650102790313216
162,-0.08713032851460609
164,-0.08407950773654016
165,-0.09720779340312063
166,-0.09764321212154624
167,-0.0983507952343808
168,-0.09874340041087232
169,-0.09914639077046015
170,-0.11873761205476352
171,-0.11905192058756608
172,-0.11976222845565697
173,-0.12008728044387329
174,-0.1202972233077837
175,-0.13610837465420034
176,-0.13429868460949762
177,-0.13413667952448258
178,-0.13461081993784835
179,-0.13456271245101314
180,-0.15480629105606147
181,-0.1556095564481997
182,-0.15630756991887107
183,-0.15631553676382468
184,-0.156219383073577
185,-0.16428004351914244
186,-0.16410300513912324
187,-0.1654350569012557
188,-0.16758297487005955
189,-0.1661907145021594
190,-0.14896109705346564
191,-0.14930329897182468
192,-0.15093610620211972
193,-0.15000454160746243
194,-0.14703665615677444
195,-0.17093059597846788
197,-0.1735966275734938
200,-0.14860309344026373
202,-0.15659959485635078
205,-0.17165983099596038
207,-0.18723363636029192
210,-0.1291489254597095
212,-0.10952894339371269
213,-0.10795395942980869
214,-0.10667164623637765
215,0.18323625540544003
216,0.18261070722508035
217,1.0252010966013927
218,1.028640383567862
219,1.0321048250223028
220,1.452467804568699
221,1.4542061889940123
222,1.5174830247459201
223,1.5223755538000052
224,1.524852761741412
225,1.6803301015621481
226,1.682564278305485
227,1.6955103306434434
228,1.7086683576264807
230,1.8625294084563995
232,1.8675255913488513
235,1.922503642845051
237,1.927200352507108
240,2.036263254327473
242,2.0386242264724173
245,2.0830386469735553
247,2.083554507255465
250,2.1986748747123994
252,2.199016331801467
255,2.2196926373684507
257,2.2197978327206043
260,2.264192633098253
262,2.2642375962740915
265,2.2815784714196785
267,2.281609009420631
270,2.313026403918436
272,2.3130341162014796
275,2.3250540958822783
277,2.325061011480827
280,2.3513684244842983
282,2.3513844713128322
285,2.355585718644526
287,2.355587528862551
290,2.3721285186324685
292,2.372145494140562
295,2.375459899633856
297,2.375463755775378
300,2.431459324223655
302,2.431459324223655
305,2.4320347237077917
310,2.4391654223559094
315,2.4395795380137755
320,2.4448077540869737
325,2.4452393685190814
330,2.4495115254849718
335,2.449675010800351
340,2.462223159302807
345,2.462351972343255
350,2.4729039736303284
355,2.4729374956625563
360,2.4768291862837635
365,2.476880466366252
370,2.479791367662029
375,2.4798156170409884
380,2.4845512652470196
385,2.4846180547495655
390,2.4871893798859417
395,2.487190228425641
400,2.4964679776464256
405,2.496468713047498
410,2.4995040244055065
415,2.4995040244055065
420,2.505401554451105
425,2.5054019032952035
430,2.5055864606797793
435,2.5055869038060665
440,2.506074488859555
445,2.506075063980907
450,2.507085010073223
455,2.5072059175521404
460,2.5077282220216546
