expiration,strike,GEX
2026-06-12,245,7.4048523967104
2026-06-12,247,0.0
2026-06-18,185,1.5475572751820794
2026-06-18,186,0.12750723213312007
2026-06-18,187,-0.539411972672
2026-06-18,188,-2.0606409466316804
2026-06-18,189,0.6383234169420798
2026-06-18,190,3.2033505031065626
2026-06-18,191,-0.31563791166464006
2026-06-18,192,-0.2720229711257601
2026-06-18,193,0.8060278602700804
2026-06-18,194,0.44099550989312025
2026-06-18,195,-1.7902914843571187
2026-06-18,200,19.607225685852146
2026-06-18,202,-0.82865558558208
2026-06-18,205,3.822369641891839
2026-06-18,207,-3.09110755734016
2026-06-18,210,42.42776750216705
2026-06-18,212,0.61256080885248
2026-06-18,213,1.1520152085094415
2026-06-18,214,1.1017250890035197
2026-06-18,215,18.571318992849925
2026-06-18,216,-1.0665436902528014
2026-06-18,217,4.5578932813772814
2026-06-18,218,3.34943132643328
2026-06-18,219,3.3110914743577595
2026-06-18,220,65.90410322500864
2026-06-18,221,1.4515968634214398
2026-06-18,222,5.14426249818112
2026-06-18,223,4.57392596758272
2026-06-18,224,2.318663012720641
2026-06-18,225,20.15805051747839
2026-06-18,226,1.5853644328908805
2026-06-18,227,4.39553463815424
2026-06-18,228,8.17560457604096
2026-06-18,230,56.63785171714816
2026-06-18,232,1.7464172677990404
2026-06-18,235,17.6588889684096
2026-06-18,237,1.4554765754905599
2026-06-18,240,34.08211085629697
2026-06-18,242,1.8516220481715198
2026-06-18,245,16.522623599539198
2026-06-18,247,0.19492842534400004
2026-06-26,185,-1.7233558444185604
2026-06-26,190,-1.3777220543872002
2026-06-26,195,-1.9099402960537601
2026-06-26,200,-4.822524528901122
2026-06-26,205,-1.5593236923443201
2026-06-26,210,-2.777100727541761
2026-06-26,215,0.7597541620070404
2026-06-26,220,1.4636649835878397
2026-06-26,225,3.60703383678208
2026-06-26,230,9.23738701575936
2026-06-26,235,4.60842853457408
2026-06-26,240,2.9690121228441604
2026-06-26,245,1.3353186399744001
2026-07-02,185,-0.4760307712512001
2026-07-02,190,-0.36794567001087997
2026-07-02,195,-0.73645703315456
2026-07-02,200,-3.9799717486899193
2026-07-02,205,-0.70316127817984
2026-07-02,210,0.8204436069376001
2026-07-02,215,0.8743824471500802
2026-07-02,220,0.9199490289971202
2026-07-02,225,1.0202228508953601
2026-07-02,230,3.5347712531763196
2026-07-02,235,0.6248552062720001
2026-07-02,240,1.6543507104358404
2026-07-02,245,0.30074132583424007
2026-07-10,185,-0.030688852454400006
2026-07-10,190,-0.03833513796608
2026-07-10,195,-0.11016402350336
2026-07-10,200,-0.045495870205440006
2026-07-10,205,-0.0803991364992
2026-07-10,210,-0.6632610558796802
2026-07-10,215,0.07895661901056
2026-07-10,220,0.19178411434752002
