strike,gex_bn_per_pct
6010,-0.0093949
6015,-0.0014279
6020,-0.0159311
6025,-0.0894331
6030,-0.0115799
6035,-0.0019309000000000002
6040,-0.008041600000000001
6045,-0.0020384
6050,-0.571986
6055,-0.0010195999999999998
6060,-0.0081941
6065,-0.0014577000000000001
6070,-0.0105875
6075,-0.0972803
6080,-0.0423073
6085,-0.0016748000000000002
6090,-0.0166016
6095,-0.0006441
6100,-0.5944063
6105,-0.0017276
6110,-0.009740500000000001
6115,-0.0017775
6120,-0.0066686
6125,-0.1207748
6130,-0.0100729
6135,-0.0015325999999999998
6140,-0.0136163
6145,-0.0009793
6150,-0.5585667999999999
6155,-0.0032525
6160,-0.016679600000000003
6165,-0.0019728000000000002
6170,-0.008536100000000001
6175,-0.2289407
6180,-0.0937763
6185,-0.0038081
6190,-0.0164992
6195,-0.0028139000000000003
6200,-0.8326464000000001
6205,-0.0020691
6210,-0.009585899999999998
6215,-0.0064976
6220,-0.0225037
6225,-0.0896401
6230,-0.012404799999999999
6235,-0.0118136
6240,-0.0179777
6245,-0.0023007
6250,-0.5563637
6255,-0.0014474
6260,-0.0120571
6265,-0.0031757
6270,-0.017983600000000002
6275,-0.2817235
6280,-0.07473149999999999
6285,-0.0031562
6290,-0.029052
6295,-0.0043775
6300,-0.9485417
6305,-0.0022100999999999996
6310,-0.0218316
6315,-0.0073434
6320,-0.0178737
6325,-0.1469963
6330,-0.050208
6335,-0.0031798
6340,-0.0232369
6345,-0.0026287000000000003
6350,-0.428685
6355,-0.005584700000000001
6360,-0.009685599999999999
6365,-0.0084075
6370,-0.018308199999999997
6375,-0.2377154
6380,-0.0175018
6385,-0.004777099999999999
6390,-0.018459899999999998
6395,-0.0042288000000000004
6400,-0.9973301000000001
6405,-0.004593799999999999
6410,-0.022423000000000002
6415,-0.0025932000000000004
6420,-0.0221504
6425,-0.2024149
6430,-0.0241805
6435,-0.007015900000000002
6440,-0.0192861
6445,-0.006573900000000001
6450,-0.5667736999999999
6455,-0.0197973
6460,-0.030206800000000002
6465,-0.0018072999999999995
6470,-0.021807899999999998
6475,-0.19774930000000002
6480,-0.020591899999999996
6485,-0.0076361
6490,-0.025427500000000002
6495,-0.0206364
6500,-1.6067364
6505,-0.0187752
6510,-0.054662999999999996
6515,-0.012534799999999999
6520,-0.025700999999999998
6525,-0.1347001
6530,-0.037705100000000005
6535,-0.011823999999999998
6540,-0.021184399999999996
6545,-0.0067036000000000005
6550,-0.5076419
6555,-0.007313000000000002
6560,-0.021501900000000004
6565,-0.0075793999999999966
6570,-0.02325
6575,-0.26745850000000004
6580,-0.016209499999999998
6585,-0.008510799999999999
6590,-0.055260000000000004
6595,-0.013245800000000009
6600,-1.0808157000000003
6605,-0.009408300000000001
6610,-0.03688269999999999
6615,-0.008036100000000004
6620,-0.046488100000000004
6625,-0.2301974
6630,-0.042367899999999986
6635,-0.018393100000000003
6640,-0.027190800000000008
6645,-0.0034350999999999965
6650,-0.6100278000000001
6655,-0.016380400000000003
6660,-0.031380599999999995
6665,0.0065673999999999975
6670,-0.07172510000000001
6675,-0.2589241
6680,-0.049339
6685,-0.0119492
6690,-0.0655772
6695,-0.0316477
6700,-1.1826177999999996
6705,-0.005842199999999998
6710,-0.028767799999999996
6715,-0.002574599999999998
6720,-0.0357595
6725,-0.5041725
6730,-0.021660199999999998
6735,-0.014253699999999998
6740,-0.03255309999999999
6745,-0.0430397
6750,-0.5788590000000001
