strike,gex_bn_per_pct
5120,-9.76e-05
5125,-0.029474
5130,-3e-06
5135,-1.95e-05
5140,-0.00010489999999999999
5145,-1.9e-06
5150,-0.0617265
5155,-1.2999999999999998e-06
5160,-2.1000000000000002e-05
5165,-1.03e-05
5170,-1.9e-06
5175,-0.0276262
5180,-1.2999999999999998e-06
5185,-4e-06
5190,-0.000162
5195,-2.16e-05
5200,-0.2172939
5205,-3.71e-05
5210,-0.0021859
5215,0.0
5220,-2.8e-06
5225,-0.041792
5230,-6.31e-05
5235,-2.8999999999999998e-06
5240,-1.53e-05
5245,0.0
5250,-0.07743739999999999
5255,-2.2e-06
5260,-2.12e-05
5265,0.0
5270,-1.5e-06
5275,-0.0556338
5280,-2.6700000000000002e-05
5290,-6.469999999999999e-05
5300,-0.20373159999999998
5310,-4.1000000000000006e-06
5320,-1.18e-05
5325,-0.0353111
5330,-8.6e-06
5340,-3.5e-06
5350,-0.07684579999999999
5360,-0.00017010000000000001
5370,-9.900000000000001e-05
5375,-0.0217499
5380,-0.00011609999999999999
5390,-0.0001654
5400,-0.2741074
5410,-0.0004445
5420,-0.0002661
5425,-0.0262589
5430,-0.0001316
5440,-0.00038689999999999997
5450,-0.09388110000000001
5460,-0.0002292
5470,-0.00014879999999999998
5475,-0.055865700000000004
5480,-0.0004637
5490,-0.0019259000000000001
5500,-0.5712317
5510,-0.0012668
5520,-0.0008867
5525,-0.024812
5530,-0.0010833000000000001
5540,-0.0011602
5550,-0.07197819999999999
5560,-0.003424
5570,-0.003569
5575,-0.045240800000000005
5580,-0.0022505999999999997
5590,-0.004133
5600,-0.38752800000000004
5605,-0.0001324
5610,-0.0018539000000000001
5615,0.0
5620,-0.0023728
5625,-0.046866500000000005
5630,-0.0013431
5635,-0.0001358
5640,-0.0035294999999999997
5645,0.0
5650,-0.11109679999999998
5655,0.0
5660,-0.0015950000000000003
5665,-8.200000000000001e-06
5670,-0.003843
5675,-0.0548943
5680,-0.0022772
5685,-8.33e-05
5690,-0.0032477
5695,-0.00020150000000000002
5700,-0.47201560000000004
5705,-8.5e-06
5710,-0.0045781
5715,-2.04e-05
5720,-0.0030091000000000002
5725,-0.04930229999999999
5730,-0.0026157999999999997
5735,-2.44e-05
5740,-0.006359600000000001
5745,-0.0001747
5750,-0.2510049
5755,-4.1599999999999995e-05
5760,-0.0025537
5765,-4.22e-05
5770,-0.0029004
5775,-0.0672534
5780,-0.0040426
5785,-3.1e-05
5790,-0.008025500000000001
5795,-0.0008855
5800,-0.6423444999999999
5805,-1.53e-05
5810,-0.0048155
5815,-1.34e-05
5820,-0.0038099
5825,-0.0484493
5830,-0.0092969
5835,-1.1599999999999999e-05
5840,-0.0062875000000000006
5845,-6.78e-05
5850,-0.25035170000000007
5855,-5.64e-05
5860,-0.0049671
5865,-0.0005038
5870,-0.0027252
5875,-0.0552549
5880,-0.0054600000000000004
5885,-0.00016539999999999998
5890,-0.006667
5895,-7.2e-06
5900,-0.7950738
5905,-0.0001792
5910,-0.0131559
5915,-3.75e-05
5920,-0.0143139
5925,-0.16455720000000001
5930,-0.006651
5935,-1.8200000000000002e-05
5940,-0.0150589
5945,-0.0021661000000000002
5950,-0.18597729999999998
5955,-5.4e-06
5960,-0.009101699999999999
5965,-6.09e-05
5970,-0.0049516
5975,-0.0812544
5980,-0.0043203
5985,-0.0001008
5990,-0.017140100000000002
5995,-0.0003449
6000,-1.0020191
6005,-0.0004698
6010,-0.0092175
6015,-0.0012391000000000001
6020,-0.016812900000000002
6025,-0.0944532
6030,-0.012162999999999998
6035,-0.0017866
6040,-0.0081048
6045,-0.0020017999999999998
6050,-0.5962761
6055,-0.0009652
6060,-0.0089404
6065,-0.0014041
6070,-0.011184300000000001
6075,-0.10308609999999999
6080,-0.0428911
6085,-0.0015775
6090,-0.017344000000000002
6095,-0.0006314999999999999
6100,-0.6954819999999999
6105,-0.0016939
6110,-0.0099637
6115,-0.001731
6120,-0.006788
6125,-0.12729819999999997
6130,-0.010691899999999999
6135,-0.0015495
6140,-0.0148775
6145,-0.0009548000000000001
6150,-0.9485999999999999
6155,-0.0033499000000000003
6160,-0.018068300000000002
6165,-0.0019163000000000001
6170,-0.0091015
6175,-0.24007089999999998
6180,-0.09507159999999999
6185,-0.0039339
6190,-0.036113200000000005
6195,-0.0029223
6200,-0.8651327
6205,-0.0026181
6210,-0.0110105
6215,-0.0070364
6220,-0.0257692
6225,-0.09299089999999999
6230,-0.014806
6235,-0.0136833
6240,-0.039048400000000004
6245,-0.0026681
6250,-1.0201078999999997
6255,-0.0049355
6260,-0.0158184
6265,-0.0035773999999999997
6270,-0.0194495
6275,-0.2944389
6280,-0.0770277
6285,-0.0032537
6290,-0.031191500000000004
6295,-0.004395
6300,-1.0034173
6305,-0.002233
6310,-0.022003800000000004
6315,-0.0075897
6320,-0.018435000000000003
6325,-0.1555016
6330,-0.052935499999999996
6335,-0.0032797
6340,-0.024289500000000002
6345,-0.0027454000000000003
6350,-0.4412599
6355,-0.005936500000000001
6360,-0.0101679
6365,-0.0088325
6370,-0.019178399999999998
6375,-0.24948779999999998
6380,-0.018138799999999997
6385,-0.0049525
6390,-0.019340000000000003
6395,-0.0039217
6400,-1.0908799
6405,-0.004918399999999999
6410,-0.0235668
6415,-0.0022898
6420,-0.0233646
6425,-0.24856480000000003
6430,-0.024613399999999997
6435,-0.006085300000000002
6440,-0.020558299999999998
6445,-0.006989699999999999
6450,-0.5775707999999999
6455,-0.019759
6460,-0.0317012
6465,-0.001884799999999999
6470,-0.023269300000000003
6475,-0.20990280000000003
6480,-0.022951399999999997
6485,-0.008025200000000001
6490,-0.028725599999999997
6495,-0.021831600000000003
6500,-1.8157161000000004
6505,-0.0198425
6510,-0.0584706
6515,-0.0134263
6520,-0.02714
6525,-0.1396928
6530,-0.0510647
6535,-0.013607600000000001
6540,-0.0218045
6545,-0.0068871
6550,-0.5570873000000001
6555,-0.0075578
6560,-0.0229607
6565,-0.008035200000000003
6570,-0.024481299999999998
6575,-0.2727737
6580,-0.018205099999999995
6585,-0.008930800000000003
6590,-0.05816079999999999
6595,-0.013747799999999998
6600,-1.1500822
6605,-0.0096621
6610,-0.03852610000000001
6615,-0.0136557
6620,-0.0475695
6625,-0.24381609999999998
6630,-0.045817300000000005
6635,-0.020245400000000004
6640,-0.029264000000000005
6645,-0.004185000000000001
6650,-0.6900558
6655,-0.017893199999999998
6660,-0.033418699999999996
6665,0.0067878000000000036
6670,-0.07770540000000001
6675,-0.27193300000000004
6680,-0.05247109999999999
6685,-0.012890099999999998
6690,-0.07015760000000001
6695,-0.0378456
6700,-1.2727437999999995
6705,-0.0067989
6710,-0.0350476
6715,-0.002953299999999999
6720,-0.0384236
6725,-0.5334216
6730,-0.023213699999999997
6735,-0.015113999999999999
6740,-0.0371405
6745,-0.0448474
6750,-0.6508395000000001
6755,-0.021101900000000003
6760,-0.029215900000000003
6765,-0.04899079999999999
6770,-0.03958230000000001
6775,-0.417479
6780,-0.0720507
6785,-0.0196218
6790,-0.0370823
6795,-0.016264199999999993
6800,-1.8970552999999999
6805,-0.0381198
6810,-0.07073199999999996
6815,-0.0165309
6820,-0.036209500000000006
6825,-0.13458249999999988
6830,-0.08664269999999999
6835,-0.0328508
6840,-0.10672690000000001
6845,-0.038074
6850,-0.4631185
6855,-0.023972300000000002
6860,-0.05231129999999999
6865,0.015280199999999994
6870,-0.050144900000000006
6875,-0.13764489999999996
6880,-0.04394250000000001
6885,-0.013257599999999994
6890,-0.0481732
6895,0.05197689999999999
6900,-0.6682508
6905,-0.0449544
6910,0.03211599999999999
6915,-0.0485217
6920,-0.030838699999999997
6925,-0.12332029999999994
6930,-0.022241799999999992
6935,-0.028795400000000002
6940,-0.03914009999999999
6945,-0.0228219
6950,-0.4814033
6955,-0.017195
6960,-0.0268828
6965,-0.09957749999999999
6970,-0.058260599999999996
6975,-0.33187369999999994
6980,-0.0618601
6985,-0.094167
6990,-0.0765211
6995,-0.03837199999999999
7000,-1.7319349999999964
7005,-0.0610912
7010,-0.023113099999999998
7015,-0.029597699999999998
7020,-0.1102209
7025,-0.21776760000000006
7030,-0.09455180000000002
7035,-0.07633340000000005
7040,-0.06608349999999999
7045,-0.07263220000000001
7050,-0.4266776000000001
7055,-0.029546199999999995
7060,-0.06699649999999999
7065,-0.018696500000000005
7070,-0.06477000000000002
7075,-0.3452858999999999
7080,0.031908500000000006
7085,-0.08792550000000002
7090,-0.05301320000000001
7095,-0.07520230000000003
7100,-2.2010615
7105,-0.0500185
7110,-0.1538518
7115,-0.19668389999999997
7120,-0.04983889999999999
7125,-0.6293595999999999
7130,-0.039993200000000007
7135,-0.10063330000000001
7140,-0.08554069999999997
7145,-0.05632400000000001
7150,-0.9411814000000001
7155,-0.029925599999999997
7160,-0.14948240000000002
7165,-0.021386399999999972
7170,-0.12384290000000003
7175,-0.6300446000000001
7180,-0.215363
7185,-0.07917230000000003
7190,-0.17892900000000006
7195,-0.06629489999999999
7200,-2.522627999999999
7205,-0.10390619999999998
7210,-0.008894700000000005
7215,-0.09916430000000001
7220,-0.30152270000000003
7225,-0.4850833000000001
7230,-0.24578510000000003
7235,-0.1552401
7240,-0.1606875
7245,-0.1852571
7250,-0.10265220000000008
7255,-0.20072279999999998
7260,-0.19571089999999997
7265,-0.056113599999999986
7270,-0.1991232
7275,-0.6146446000000001
7280,-0.2453780000000001
7285,-0.1365012
7290,-0.20104499999999992
7295,-0.1548295
7300,-3.0669919000000005
7305,-0.13679870000000002
7310,0.002817499999999973
7315,-0.17861159999999998
7320,-0.03814840000000003
7325,-0.01669710000000002
7330,-0.28600699999999996
7335,-0.4829766999999999
7340,-0.473268
7345,-0.20553690000000005
7350,-1.3427976
7355,-0.5739708
7360,-0.08940589999999993
7365,-0.2865578
7370,-0.5350666
7375,-0.8648463999999998
7380,-0.8580293999999999
7385,-1.4532316
7390,-1.6063459
7395,-0.7555149999999999
7400,-2.1800264999999985
7405,-0.6125178999999998
7410,-0.41022709999999996
7415,-0.6088639999999998
7420,-0.9913367999999998
7425,-0.5045365000000004
7430,1.1526880999999998
7435,-1.0731635000000002
7440,-1.0318003
7445,-0.7278947
7450,-0.7301111999999996
7455,-0.606044
7460,-1.1149779999999998
7465,-1.1067719
7470,-1.6111060000000004
7475,0.19710440000000018
7480,-2.4819218000000003
7485,-2.5830109999999995
7490,-1.7921755000000001
7495,-1.7073615000000002
7500,-1.2664985999999985
7505,-1.8921591999999998
7510,-3.1251613000000003
7515,-1.6693913999999996
7520,-2.8731958000000004
7525,0.2444090000000001
7530,-3.6193463999999995
7535,-2.2585771
7540,-0.7432147000000002
7545,-1.5005993
7550,-0.7812578000000006
7555,-2.4048304000000003
7560,-0.4181012000000002
7565,-0.7840372999999996
7570,0.7582462000000003
7575,3.6179331
7580,1.2252627000000005
7585,0.044167100000000126
7590,0.7242141000000002
7595,0.777398
7600,10.397183499999999
7605,0.47473279999999995
7610,1.4218929999999999
7615,0.9871992000000002
7620,1.6984799
7625,3.5778387
7630,1.2333410000000002
7635,0.668919
7640,1.6088725
7645,0.5982341
7650,8.723053400000001
7655,0.5102488999999999
7660,0.9209568000000001
7665,0.43050499999999997
7670,1.1090205
7675,3.8140356
7680,1.1056959000000002
7685,0.5046065000000001
7690,0.8112372999999999
7695,0.36193549999999997
7700,9.9017034
7705,0.7194750000000001
7710,1.4417775
7715,0.5803978999999999
7720,0.7820494
7725,2.5758
7730,0.7333232
7735,0.2073004
7740,0.5835849000000001
7745,0.1146955
7750,4.6158044
7755,0.3773787
7760,0.46447069999999996
7765,0.1286665
7770,0.4961235
7775,1.7894018
7780,0.42422099999999996
7785,0.1310551
7790,0.270956
7795,0.49373769999999995
7800,7.701445599999999
7805,0.2060937
7810,0.2819526
7815,0.034827199999999996
7820,0.4541036
7825,1.6661145999999998
7830,0.4368288
7835,0.0156897
7840,0.1164529
7845,0.0086577
7850,3.3330494
7855,0.0279995
7860,0.1109952
7865,0.0057058000000000005
7870,0.076095
7875,0.7667814
7880,0.1026197
7885,0.0036440000000000005
7890,0.1847162
7895,0.0061209
7900,4.2943767
7905,0.0148369
7910,0.1703259
7915,0.0032706
7920,0.1513948
7925,0.43628350000000005
7930,0.038867
7935,0.0014838
7940,0.099105
7945,0.0
7950,1.5663529
7955,0.0007902
7960,0.03377190000000001
7965,0.0
7970,0.0329248
7975,0.49426630000000005
7980,0.41912649999999996
7985,0.0088609
7990,0.5089374
7995,0.0052171
8000,5.598286700000003
8005,0.0038561999999999997
8010,0.5223237000000001
8015,0.00035020000000000006
8020,0.4713784
8025,0.6213245000000001
8030,0.5778473999999999
8035,0.0025204
8040,2.1788204
8045,0.0026295000000000003
8050,2.3030048
8055,0.0039721
8060,0.6894327
8065,0.0026546
8070,1.2677314000000002
8075,0.4193116
8080,0.5784693
8085,0.0005725000000000001
8090,0.7876569
8095,0.0036953
8100,5.2585242999999995
8105,0.001333
8110,0.6929769
8115,8.58e-05
8120,1.0210252
8125,0.2494031
8130,1.2170139
8135,0.0006817000000000001
8140,0.8758454
8145,0.0009506
8150,2.6129705000000003
8155,0.0004647
8160,3.3847759
8165,0.0
8170,2.3444338
8175,0.5298406
8180,1.0662195
8190,0.6462023
8200,4.2799377
8210,0.0037423
8220,0.0038157
8225,0.1156986
8230,0.002284
8240,0.004748
8250,0.5272273000000001
8260,0.0014222
8270,0.0026435
8275,0.1676716
8280,0.0038563000000000004
8290,0.0073214
8300,2.303823
8310,0.0018831
8320,0.0
8325,0.15638590000000002
8330,0.0
8340,0.0
8350,0.2682971
8360,0.0
8370,0.0014393000000000001
8375,0.0713351
8380,0.0
8390,0.0007962000000000001
8400,3.0182431000000003
8410,0.00011310000000000001
8420,0.0
8425,0.2339174
8430,2.12e-05
8440,2.05e-05
8450,0.1982086
8460,0.0
8470,0.00046300000000000003
8475,0.008792099999999999
8480,3.5799999999999996e-05
8490,5.19e-05
8500,1.6313488
8510,1.62e-05
8520,0.0
8525,0.0042012
8530,3.03e-05
8540,1.46e-05
8550,0.1190751
8575,0.003994
8600,3.1588898
8625,8.75e-05
8650,0.1381734
8675,5.73e-05
8700,0.6832885999999999
8750,0.049804
8800,1.9673588000000002
8850,0.007325
8900,0.2823033
8950,5e-05
9000,1.3422548
9050,7.02e-05
9100,0.0872112
9200,0.5896060999999999
9300,0.0232419
9400,0.1870516
9500,0.13580899999999999
9550,0.0047558
9600,0.1413323
9800,0.12452700000000001
10000,0.4084547
10200,0.0297533
10400,0.0312998
10600,0.0223746
10800,0.016481500000000003
11000,0.1242845
11200,0.0134538
11400,0.021259100000000003
11600,0.0007012
11800,5.01e-05
11900,2.2e-06
12000,0.1741819
12400,2e-05
13000,0.034673999999999996
14000,0.015221400000000001
15000,0.027728799999999998
16000,0.030080500000000003
17000,1.1999999999999999e-05
18000,0.0053191
20000,0.004557599999999999
