strike,gex_bn_per_pct
200,-1.39e-05
400,-0.0001104
600,-0.0002981
800,-0.0005857
1000,-0.0011380000000000001
1200,-0.0017865
1400,-0.0015309
1600,-0.0030191000000000003
1800,-0.0031643
2000,-0.009130000000000001
2200,-0.0127154
2300,-0.0006529
2400,-0.009788600000000001
2500,-0.017528699999999998
2600,-0.0099232
2700,-0.0222651
2800,-0.027358999999999998
2900,-0.004070300000000001
3000,-0.031553199999999997
3100,-0.0064226
3200,-0.023731000000000002
3300,-0.0292396
3350,-4.6e-06
3400,-0.023742
3450,-0.0007728000000000001
3500,-0.072562
3550,-0.00034189999999999996
3600,-0.026241900000000002
3650,-0.0010358000000000001
3700,-0.0186212
3750,-0.0014463
3800,-0.040937
3850,-0.004373
3875,-3.12e-05
3900,-0.0272077
3925,-4.8899999999999996e-05
3950,-0.0046140999999999995
3975,-0.0002972
4000,-0.07472780000000001
4025,-0.0004645
4050,-0.009105199999999999
4075,-0.00048259999999999997
4100,-0.030476000000000003
4125,-0.0028366
4150,-0.011114599999999999
4175,-0.0014431000000000001
4200,-0.053135100000000005
4225,-0.0016929000000000002
4250,-0.0124614
4275,-0.002234
4300,-0.046673200000000005
4325,-0.0039096
4350,-0.011566299999999998
4375,-0.0031387999999999997
4400,-0.059612200000000004
4425,-0.003919700000000001
4450,-0.0184796
4475,-0.0033722
4500,-0.1394875
4525,-0.004253799999999999
4550,-0.0192218
4575,-0.0067645
4600,-0.08632150000000001
4625,-0.0114713
4650,-0.0293683
4675,-0.0082683
4700,-0.09288360000000001
4725,-0.005431999999999999
4750,-0.043579
4775,-0.013957700000000002
4800,-0.1327464
4825,-0.008697299999999998
4850,-0.0479125
4875,-0.0151023
4900,-0.08741600000000001
4925,-0.0124833
4950,-0.024999900000000002
4975,-0.0185969
5000,-0.32446299999999995
5005,-5.71e-05
5010,-1.76e-05
5015,-4.599999999999999e-06
5020,0.0
5025,-0.0135342
5030,-4.1e-06
5035,-6e-07
5040,-6e-07
5045,-6e-07
5050,-0.048111299999999996
5055,-1.2e-06
5060,-1.8e-06
5065,-6.2e-06
5070,-1.3700000000000001e-05
5075,-0.0209976
5080,-6.3e-06
5085,-6e-07
5090,-1.2999999999999998e-06
5095,-1.2999999999999998e-06
5100,-0.1759493
5105,-2e-06
5110,-1.53e-05
5115,-1.2999999999999998e-06
5120,-0.0001119
5125,-0.030826199999999998
5130,-3.3999999999999996e-06
5135,-2.22e-05
5140,-0.0001198
5145,-2.1e-06
5150,-0.061453100000000004
5155,-7e-07
5160,-2.39e-05
5165,-1.17e-05
5170,-2.2e-06
5175,-0.0270082
5180,-1.5e-06
5185,-4.499999999999999e-06
5190,-0.0001839
5195,-2.4500000000000003e-05
5200,-0.20913559999999998
5205,-4.21e-05
5210,-0.0024868
5215,0.0
5220,-3.2000000000000003e-06
5225,-0.0398628
5230,-7.14e-05
5235,-3.3e-06
5240,-1.73e-05
5245,0.0
5250,-0.07523859999999999
5255,-2.5e-06
5260,-2.39e-05
5265,0.0
5270,-1.6999999999999998e-06
5275,-0.0537763
5280,-2.9999999999999997e-05
5290,-7.26e-05
5300,-0.1984291
5310,-4.6e-06
5320,-1.32e-05
5325,-0.0345229
5330,-9.6e-06
5340,-3.9e-06
5350,-0.0736605
5360,-0.0002138
5370,-0.00012670000000000002
5375,-0.0200789
5380,-0.00014720000000000003
5390,-0.0002082
5400,-0.2675962
5410,-0.0005574
5420,-0.0003253
5425,-0.025453599999999996
5430,-0.00016380000000000002
5440,-0.00048330000000000004
5450,-0.08961690000000001
5460,-0.0002839
5470,-0.0001825
