strike,gex_bn_per_pct
50,0.0
55,0.0
60,0.0
65,0.0
70,0.0
75,0.0
80,0.0
85,0.0
90,0.0
95,0.0
100,0.0
105,0.0
110,0.0
115,0.0
120,0.0
125,0.0
130,0.0
135,0.0
140,0.0
145,0.0
150,0.0
155,0.0
160,0.0
165,0.0
170,0.0
175,0.0
180,0.0
185,0.0
190,0.0
195,0.0
200,0.0
205,0.0
210,0.0
215,0.0
220,-1.1431324808e-07
225,-1.37175897696e-06
230,-1.08597585676e-06
235,-5.54419253188e-05
240,-3.3779564807640005e-05
245,-1.783286670048e-05
250,-0.00015718071611
255,-2.1833830383280003e-05
260,-2.0747854526520002e-05
265,-0.00014094823488263998
270,-8.464896020324e-05
275,-4.9154696674400004e-05
280,-7.830457493479999e-05
285,-4.3210407774239994e-05
290,-5.384153984568e-05
295,-3.94380705876e-05
300,-0.00044244942669364003
305,-6.075749135451999e-05
310,-0.00016203902915340002
315,-7.178871979424e-05
320,-0.00023199873697836
325,-0.0003272216726290001
330,-0.00034185376838324
335,-0.00016209618577744004
340,-0.0007553819433126401
345,-0.00040884133175812006
350,-0.00172504407015124
355,-0.00013271768102088
360,-0.0008965016480674
365,-0.0002220534843954
370,-0.0006452411287875599
375,-0.0013901062532768401
380,-0.00073040449860716
385,-0.00060420267272684
390,-0.00050366417104048
395,-0.00051189472490224
400,-0.006899490401116481
405,-0.0005256123146718401
410,-0.0029710013175992
415,-0.00101870251026492
420,-0.0014969319836076
425,-0.0017546512014039598
430,-0.0013719876034561601
435,-0.0005649932286354001
440,-0.00124967242801056
445,-0.00075692517216172
450,-0.008438089563649241
455,-0.00190257254441948
460,-0.010378099696814918
465,-0.00155054489695712
470,-0.011373596617719603
475,-0.00324929692004996
480,-0.009348251644862198
485,-0.00191823345940644
490,-0.00895307074624964
495,-0.00174081929838628
500,-0.017479410137416638
501,-1.903315580532e-05
502,-1.754708358028e-05
503,-1.5775228235040002e-05
504,-6.733050311912e-05
505,-0.01406898869419792
506,-1.183142117628e-05
507,-1.160279468012e-05
508,-1.5089348746559999e-05
509,-4.401060051080001e-06
510,-0.0035038153669000797
511,-8.802120102160001e-06
512,-1.7146987212e-07
513,-2.337705923236e-05
514,-2.080501115056e-05
515,-0.00414431249589232
516,-1.360327652152e-05
517,-1.82901196928e-06
518,-1.7261300460080003e-05
519,-9.37368634256e-06
520,-0.01232033893831816
521,-1.5660914986959998e-05
522,-2.17195171352e-06
523,-1.1717107928199999e-05
524,-1.548944511484e-05
525,-0.007742264822586279
526,-9.716626086800002e-06
527,-1.2917397033040002e-05
528,-9.1450598464e-07
529,-3.4293974424e-07
530,-0.04274761058938812
531,-2.1376577390959998e-05
532,-9.716626086799998e-06
533,-1.011672245508e-05
534,-4.74399979532e-06
535,-0.01096995653874912
536,-3.4293974424e-06
537,-4.9154696674400005e-06
538,-2.17195171352e-06
539,-4.858313043399999e-06
540,-0.032996061805299674
541,-6.121474434684e-05
542,-6.744481636720001e-06
543,-1.634679447544e-05
544,-4.286746803000001e-06
545,-0.0072065929420833995
546,-9.430842966599999e-06
547,-1.02881923272e-05
548,-3.65802393856e-06
549,-8.402023733880001e-06
550,-0.07440609307890372
551,-3.0864576981600004e-06
552,-2.6292047058400002e-06
553,-3.7723371866399998e-06
554,-3.7723371866399993e-06
555,-0.03214820044429032
556,-2.0747854526520002e-05
557,-4.97262629148e-06
558,-7.48751774924e-06
559,-7.08742138096e-06
560,-0.009590652887415839
561,-3.8580721227000004e-05
562,-4.6296865472400003e-05
563,-3.589435989712e-05
564,-0.00011071238076548002
565,-0.02999705374192088
566,-1.280308378496e-05
567,-1.4975035498480001e-05
568,-2.206245687944e-05
569,-7.087421380960002e-05
570,-0.009785785601888402
571,-0.00011145541687800004
572,-4.378197401463999e-05
573,-5.338428685336e-05
574,-3.326515519128001e-05
575,-0.0238337406584396
576,-6.48727682854e-05
577,-9.48799959064e-05
578,-1.4975035498479998e-05
579,-3.2236335958560004e-05
580,-0.029611075059778762
581,-1.02881923272e-05
582,-5.201252787639999e-05
583,-5.024067253116001e-05
584,-0.0038504702917026797
585,-0.019687827777074157
586,-4.189580542132e-05
587,-1.789002332452e-05
588,-4.486794987139999e-05
589,-0.0014715544425338398
590,-0.057831586613288355
591,-2.777811928344e-05
592,-5.264125074083999e-05
593,-3.9152287467399996e-05
594,0.0008099093626467999
595,-0.01828434687377196
596,-2.8635468644039997e-05
597,-0.00024914572419036
598,-0.0031371556236834794
599,0.00045668142607959984
600,-0.11158550535431504
601,0.00027126533769384004
602,-0.00019181763027824002
603,-0.0004032399826022
604,-7.847604480692e-05
605,-0.036668774996237954
606,0.0007528670518548799
607,-8.007643028004004e-05
608,-0.00034882687651612004
609,-0.00034688355129876004
610,-0.02852910016670156
611,0.00039643834434143995
612,-0.0008162537479152401
613,-9.882380296516e-05
614,-0.0009712625123117201
615,-0.0714775019763422
616,-0.00568634105586748
617,-0.00029887198710516
618,-0.0007161724992212
619,-0.00123292553716684
620,-0.06707335546756404
621,-0.00052486927855932
622,-0.0027221985331530793
623,-0.0006609020437745199
624,0.00017655681165956006
625,-0.0860881639965672
626,-0.0005481891811676401
627,-0.00070399813830068
628,-0.00039952480203960005
629,0.0002940136740617599
630,-0.16582576980929806
631,-0.0007869323997827201
632,-0.00061580546740696
633,-0.00042347342751236004
634,-0.0008670088300627599
635,-0.0313301176844058
636,-0.0005715662403999998
637,-0.00042455940336912
638,0.00016758322168527998
639,-0.00014157695774707991
640,-0.073837784766074
641,0.00256621810614792
642,-0.00034574041881796006
643,-0.00053481453114228
644,-0.00044713626986492
645,-0.060954624550833954
646,-0.0009541726817237601
647,8.470611682727977e-05
648,-0.0011479907938433999
649,-0.0008016216521610001
650,-0.1383449221274901
651,-0.0006978823795284001
652,-0.0006256364067418399
653,-0.0012239519471925597
654,-0.0007342911490418801
655,-0.06830365180002504
656,-0.0009896097886285598
657,-0.0015628907277497601
658,-0.00247042360425688
659,-0.0015212807054486401
660,-0.21208599788568847
661,-0.0015232240306659998
662,-0.0013519256284181202
663,-0.0010123009683724398
664,-0.0028434848893659605
665,-0.1505878138402341
666,-0.00341785180434392
667,-0.00111266800018668
668,-0.00113787407138832
669,-0.00171847105838664
670,-0.09829361812056497
671,-0.00093714000775984
672,-0.00203631904467308
673,-0.0032795899307911597
674,-0.00229443835883772
675,-0.059796917130903765
676,-0.00632043664296724
677,-0.0024282991723393998
678,-0.0035844633634205193
679,-0.00496216662928068
680,-0.10328281983301657
681,-0.033642388909944
682,-0.0342002375605744
683,-0.012582516372789641
684,0.014568080335315196
685,-0.06990300845391231
686,-0.016446532784389796
687,-0.00653923219979236
688,-0.014591514551171603
689,-0.004004964646482799
